date,all_collisions,injury_collisions,fatal_collisions,tire_failure_inadequate,oversized_vehicle,following_too_closely,unspecified,shoulders_defective_improper,physical_disability,other_electronic_device,brakes_defective,driver_inexperience,backing_unsafely,prescription_medication,view_obstructed_limited,other_vehicular,other_lighting_defects,reaction_to_other_uninvolved_vehicle,traffic_control_disregarded,fell_asleep,tow_hitch_defective,traffic_control_device_improper_non_working,outside_car_distraction,lane_marking_improper_inadequate,illness,glare,pavement_defective,cell_phone_hand_held,headlights_defective,turning_improperly,failure_to_keep_right,aggressive_driving_road_rage,passenger_distraction,pavement_slippery,drugs_illegal,cell_phone_hands_free,fatigued_drowsy,steering_failure,unsafe_speed,unsafe_lane_changing,alcohol_involvement,lost_consciousness,passing_or_lane_usage_improper,pedestrian_bicyclist_other_pedestrian_error_confusion,animals_action,failure_to_yield_right_of_way,accelerator_defective,driver_inattention_distraction,windshield_inadequate,obstruction_debris
2014-02-22,587,140,0,0,1,1,831,0,11,2,1,5,19,17,0,26,0,0,4,1,0,0,10,0,2,5,4,0,0,14,0,2,2,8,1,0,45,1,0,0,9,13,0,1,0,23,0,73,0,2
2014-02-23,412,141,2,0,1,0,587,0,4,2,0,6,5,8,2,24,0,0,5,0,0,0,5,0,0,1,0,0,0,11,2,3,3,4,0,0,21,0,1,1,9,14,1,0,0,17,0,64,0,2
2014-02-24,568,121,0,0,2,0,806,0,9,1,1,4,16,9,1,19,1,2,7,0,0,0,6,2,4,4,4,0,0,11,0,3,4,1,0,0,39,2,1,0,3,13,0,0,0,33,0,89,0,2
2014-02-25,512,93,0,0,3,2,730,0,4,2,0,5,21,18,2,8,0,2,6,1,0,0,10,0,2,0,3,0,0,20,1,2,1,9,0,0,30,0,0,0,2,9,0,0,1,24,1,75,0,1
2014-02-26,511,114,0,0,4,0,694,0,13,1,0,5,11,9,4,34,0,4,3,3,0,0,12,0,0,2,2,0,0,13,0,3,5,9,0,0,43,0,1,1,4,13,0,0,0,18,1,71,0,0
2014-02-27,570,128,0,0,3,2,816,0,4,1,0,3,11,17,4,21,0,2,12,0,0,2,10,0,0,4,1,0,0,13,1,2,0,1,1,0,45,1,3,1,4,19,0,0,1,28,1,77,0,1
2014-02-28,655,152,0,1,6,0,882,0,6,2,2,7,22,17,1,37,0,2,3,0,0,1,9,0,1,4,2,0,0,30,3,3,2,4,0,0,40,0,0,0,5,28,0,0,0,36,0,85,1,2
2014-03-01,497,144,1,2,3,1,717,0,12,0,1,7,15,11,5,26,0,0,10,1,0,0,8,0,1,3,1,0,0,20,1,5,1,1,1,0,31,0,0,0,11,12,0,0,0,20,2,63,0,0
2014-03-02,344,74,0,0,0,0,511,0,4,0,2,7,11,8,0,13,0,0,9,0,0,0,4,0,2,0,0,0,0,9,3,1,3,0,1,0,16,2,0,1,6,7,0,0,0,8,0,42,0,0
2014-03-03,439,93,0,0,4,0,606,0,12,1,1,9,17,13,2,19,0,2,9,0,0,1,5,0,1,0,1,1,0,8,0,0,2,11,0,0,24,0,0,0,3,8,0,0,0,29,0,49,0,4
2014-03-04,530,110,1,1,4,0,761,0,5,1,3,11,19,14,1,26,0,1,2,0,0,0,8,0,2,0,4,0,1,16,1,1,1,5,1,0,31,0,0,1,2,15,0,0,1,20,1,68,0,1
2014-03-05,490,116,1,1,5,0,677,0,6,3,1,9,8,15,3,20,0,0,8,1,0,0,8,0,3,1,3,0,0,11,3,3,4,0,0,0,33,0,0,0,1,7,0,0,1,16,1,71,0,2
2014-03-06,558,122,1,0,5,0,778,0,6,1,2,8,18,18,3,16,0,0,9,1,0,0,7,0,0,10,1,0,0,13,2,1,0,1,3,1,41,1,0,0,3,17,0,0,0,29,0,78,0,3
2014-03-07,533,108,1,1,2,1,749,1,4,2,2,7,15,13,1,15,0,2,6,1,0,0,9,0,3,0,0,0,0,10,0,1,3,2,2,0,32,0,0,0,2,13,0,1,1,35,0,65,0,1
2014-03-08,515,139,0,0,2,1,720,0,15,0,0,8,14,13,4,15,1,2,10,0,0,0,5,1,3,2,1,0,0,22,2,0,3,0,0,1,36,0,0,0,7,15,0,0,0,25,0,73,0,0
2014-03-09,404,112,1,0,1,0,535,0,14,1,1,7,12,13,0,8,0,3,8,0,0,0,7,0,1,1,0,0,0,16,1,0,3,0,0,0,32,1,0,1,12,18,0,0,0,21,0,55,0,1
2014-03-10,513,147,0,2,8,0,722,0,8,0,1,3,10,10,4,19,0,0,9,0,0,0,9,1,1,0,0,0,0,8,0,2,3,1,1,0,35,0,1,0,0,21,0,0,0,23,0,68,0,0
2014-03-11,509,119,0,0,7,0,540,0,8,1,2,4,12,12,2,13,0,1,5,0,0,1,5,0,1,1,0,0,0,13,2,4,0,0,0,0,32,1,0,0,3,12,0,0,0,21,0,69,0,1
2014-03-12,515,114,0,0,2,1,522,0,5,1,0,7,7,15,7,9,0,1,7,1,0,1,15,1,2,1,0,0,0,21,2,1,2,6,0,0,29,0,0,0,2,16,0,0,1,30,0,52,0,1
2014-03-13,545,110,0,0,2,0,556,0,8,3,3,10,11,11,2,32,0,0,8,1,0,1,5,1,1,0,1,0,0,20,0,1,0,1,1,0,40,0,0,0,0,15,0,0,0,22,0,66,0,0
2014-03-14,584,135,0,0,5,1,638,0,4,4,0,9,17,12,4,20,0,1,4,0,0,0,10,0,2,0,1,0,0,18,2,2,4,0,0,0,33,1,0,0,1,18,0,0,0,31,0,61,0,2
2014-03-15,519,120,1,1,4,0,556,0,6,0,2,5,12,9,0,23,0,1,6,0,0,0,9,0,2,1,1,0,0,15,2,2,1,0,0,0,42,0,1,0,4,8,0,0,0,27,1,60,0,4
2014-03-16,412,100,1,2,0,0,471,0,2,1,2,4,7,6,2,19,0,0,9,0,0,2,5,0,0,0,0,0,0,8,5,1,3,1,0,0,23,1,0,0,3,9,0,0,0,14,1,48,0,1
2014-03-17,519,127,0,2,3,2,575,0,5,0,1,5,13,12,3,23,0,0,3,1,0,0,7,0,2,0,0,0,1,12,1,3,4,3,1,0,21,1,1,0,2,16,0,0,0,22,0,55,0,2
2014-03-18,551,121,1,0,4,0,681,0,4,1,1,10,23,8,0,18,0,3,7,0,0,0,7,0,1,3,2,0,0,16,1,2,1,1,1,0,39,0,0,0,2,13,0,0,1,30,0,61,0,0
2014-03-19,525,128,1,0,4,0,680,1,8,1,2,6,11,9,4,28,0,2,10,2,0,1,3,0,1,2,1,0,0,27,0,0,2,3,1,0,36,0,0,0,5,18,0,0,0,35,0,72,0,3
2014-03-20,627,134,0,0,4,0,878,0,10,1,0,10,26,12,5,26,0,0,10,0,0,0,5,2,1,1,0,0,0,24,0,2,1,3,0,0,40,0,0,0,3,18,0,0,0,32,1,85,0,0
2014-03-21,589,165,2,0,7,0,792,0,12,3,3,9,21,19,9,26,0,2,9,0,0,2,12,0,0,2,0,0,0,12,0,3,3,0,0,1,45,0,0,0,6,19,0,0,0,30,0,70,0,1
2014-03-22,493,124,0,0,1,0,704,0,4,3,4,6,16,15,2,7,0,1,8,0,0,0,4,0,2,1,2,0,0,11,2,2,3,0,0,0,35,1,0,0,9,10,0,1,0,11,0,85,0,1
2014-03-23,426,126,1,0,2,0,579,0,9,6,1,6,10,7,0,11,0,0,10,1,0,1,8,0,4,1,0,0,0,21,0,1,1,3,3,0,30,0,1,1,9,13,0,0,2,33,0,42,0,0
2014-03-24,545,125,1,1,11,0,739,0,5,2,2,8,16,13,6,28,0,2,7,0,0,0,5,0,1,2,0,0,0,13,3,3,1,1,2,0,37,0,1,0,0,14,0,0,0,29,0,74,0,1
2014-03-25,474,115,1,1,4,0,675,0,10,6,1,5,12,10,2,21,0,0,9,0,0,0,7,0,3,0,0,0,0,8,0,2,3,0,1,0,28,0,0,0,3,13,0,0,0,22,0,59,0,2
2014-03-26,563,130,0,0,5,0,792,0,8,1,2,10,16,11,3,21,0,3,6,0,0,0,4,0,4,1,1,0,0,12,0,2,2,0,0,0,38,0,1,0,3,16,1,0,1,21,0,75,0,1
2014-03-27,538,133,2,2,3,0,735,0,6,5,1,5,16,15,4,35,0,2,5,1,0,0,4,1,1,2,1,0,0,18,0,3,3,0,0,0,34,0,0,0,5,11,0,0,1,28,0,82,0,1
2014-03-28,530,124,1,0,1,0,720,0,8,1,1,8,21,13,1,24,0,2,6,0,0,0,17,0,1,0,0,0,0,20,0,1,3,4,0,0,32,0,1,0,5,17,0,0,0,24,0,73,0,1
2014-03-29,569,181,0,0,2,0,766,0,9,1,0,5,18,15,5,18,0,1,6,1,0,0,5,2,1,0,2,0,0,9,2,3,2,22,1,0,35,0,0,0,15,10,0,0,0,47,0,84,0,0
2014-03-30,437,125,0,0,3,0,597,0,10,2,2,9,16,10,0,9,0,1,9,0,0,2,6,2,2,0,1,0,0,10,2,3,3,14,0,1,25,0,2,0,5,24,0,0,0,20,0,49,0,0
2014-03-31,558,132,0,1,4,0,795,0,5,1,1,11,15,14,2,21,0,0,6,0,0,1,7,2,1,1,4,0,0,14,1,4,2,3,0,1,38,0,2,1,1,22,1,1,0,21,0,76,0,0
2014-04-01,549,102,0,0,1,0,742,0,5,1,0,5,17,13,1,21,0,4,4,0,0,0,11,0,1,1,0,0,0,17,0,1,2,0,0,0,50,0,2,0,3,15,0,0,1,27,0,96,0,1
2014-04-02,518,130,2,0,5,0,692,0,5,2,1,10,18,15,1,18,0,0,9,1,0,0,13,0,1,0,0,0,0,15,0,1,3,0,0,0,40,1,1,1,4,14,0,0,0,26,0,81,0,0
2014-04-03,592,125,1,0,3,1,833,0,8,3,2,9,22,13,7,16,0,1,11,0,0,0,13,0,0,3,1,1,0,16,0,3,5,2,0,0,35,0,1,0,0,17,0,0,0,23,1,69,0,1
2014-04-04,622,130,5,0,4,0,845,0,11,5,0,11,20,9,3,19,0,1,10,0,0,0,11,1,2,0,2,0,0,19,1,4,6,14,0,0,40,1,0,0,5,17,0,0,0,31,0,84,1,0
2014-04-05,579,150,1,0,1,2,786,0,8,4,0,9,12,15,5,17,0,2,12,2,0,0,10,0,0,1,4,0,0,23,0,1,3,3,1,0,41,0,1,0,13,22,0,0,0,30,0,67,0,0
2014-04-06,484,132,0,0,2,0,656,0,12,8,0,12,9,12,1,14,0,1,10,4,0,0,10,0,0,2,0,0,0,18,1,1,3,0,0,0,37,0,0,0,5,16,1,0,0,29,1,72,0,3
2014-04-07,532,156,0,0,4,0,733,0,11,3,3,10,10,13,8,14,0,1,2,0,0,1,9,0,1,0,1,0,0,19,0,3,5,5,0,1,32,2,0,0,1,17,0,0,0,30,1,72,0,1
2014-04-08,606,130,1,1,8,0,824,0,8,1,0,16,23,9,2,27,0,3,6,0,1,0,9,0,0,1,2,0,0,13,1,3,5,5,0,0,42,1,0,0,3,22,0,0,0,36,0,85,0,0
2014-04-09,595,150,1,0,4,0,848,0,6,3,1,11,18,15,1,15,0,0,9,0,0,0,9,0,0,2,0,0,0,27,0,3,3,2,0,0,44,0,0,0,4,17,0,0,1,28,0,87,0,4
2014-04-10,644,150,1,0,8,0,918,0,1,3,0,11,15,12,2,14,0,3,4,0,0,0,5,1,4,4,1,0,0,17,1,4,6,0,0,0,43,0,0,0,2,31,0,0,0,32,0,93,0,0
2014-04-11,607,136,0,0,3,0,817,0,10,1,1,16,19,21,3,28,0,0,9,0,0,0,8,1,5,1,0,0,0,24,5,1,8,0,1,0,47,0,0,0,1,15,1,0,0,32,0,85,0,2
2014-04-12,578,179,0,1,0,0,791,1,9,3,2,4,13,16,3,22,0,2,13,0,0,0,7,3,1,2,0,0,0,21,1,1,4,1,0,1,49,0,0,0,5,13,1,0,0,27,1,87,0,4
2014-04-13,482,146,0,0,0,0,689,0,3,1,2,10,26,9,0,28,0,0,7,1,0,0,2,0,0,0,1,0,0,12,3,4,5,0,1,0,35,2,1,0,6,7,0,0,0,24,0,70,0,1
2014-04-14,510,164,1,0,7,0,707,0,12,4,1,5,21,9,3,15,0,1,7,0,0,0,7,1,2,0,0,0,0,12,1,0,2,1,1,0,40,0,0,1,7,18,0,0,0,27,0,65,0,1
2014-04-15,451,117,0,1,0,0,554,0,7,0,1,2,11,15,2,19,0,0,3,0,0,2,5,0,1,0,0,0,0,10,0,1,2,9,0,0,22,0,0,0,2,10,1,0,2,29,0,70,0,1
2014-04-16,570,149,1,0,4,0,711,0,6,2,0,2,14,12,0,25,0,2,10,0,0,0,11,0,1,3,1,0,1,13,0,3,4,8,0,1,29,1,0,0,4,16,0,0,1,30,1,58,0,3
2014-04-17,508,97,1,0,2,0,750,0,6,3,1,4,10,14,1,20,0,3,6,0,0,0,4,1,4,2,0,0,0,15,0,2,1,0,2,0,43,1,2,1,3,10,0,0,0,13,0,76,0,2
2014-04-18,496,97,0,0,6,3,710,0,4,2,1,9,12,10,3,22,0,0,12,0,0,0,8,0,0,0,0,0,0,22,1,1,5,0,0,0,30,0,0,1,11,20,1,0,0,19,0,78,0,0
2014-04-19,524,150,0,1,2,0,760,0,5,1,0,5,15,16,5,15,0,0,11,0,0,0,7,0,2,0,0,0,0,15,1,4,3,0,0,2,29,0,0,1,8,21,0,0,0,25,0,75,0,1
2014-04-20,393,108,0,1,1,1,576,0,9,6,2,9,10,11,0,11,0,0,10,0,0,0,5,0,1,1,1,0,0,17,0,1,1,1,0,0,20,2,1,1,7,8,0,0,3,21,1,46,0,0
2014-04-21,520,111,1,1,4,1,764,0,5,4,3,7,16,15,1,24,0,2,4,2,0,0,8,2,1,0,1,0,0,12,1,1,2,0,0,0,45,1,0,1,1,20,0,0,0,17,0,76,0,1
2014-04-22,459,118,0,0,1,1,667,0,9,1,0,4,16,14,1,14,0,2,7,1,0,0,7,0,2,2,1,0,0,11,0,4,0,0,0,0,31,0,0,0,1,14,0,0,0,18,0,65,0,2
2014-04-23,536,117,1,2,7,0,754,0,6,2,2,6,19,7,3,31,0,0,4,0,0,0,8,0,2,2,1,0,0,17,1,2,3,0,0,0,38,0,0,0,3,13,0,0,0,31,0,68,0,2
2014-04-24,586,139,0,0,3,0,817,0,7,3,0,6,17,12,1,35,0,0,10,2,0,0,13,0,3,0,1,0,0,21,2,2,6,0,1,0,61,2,1,2,0,9,1,0,0,23,0,97,0,3
2014-04-25,617,142,0,1,9,1,865,0,6,2,2,8,16,17,3,24,0,1,5,0,0,0,3,0,2,1,0,0,0,19,1,3,1,2,0,0,47,0,0,0,11,23,1,0,0,33,1,110,0,0
2014-04-26,546,128,2,0,2,0,771,0,16,1,2,9,7,18,2,21,0,4,12,4,0,0,8,0,2,0,0,0,0,22,0,5,6,12,0,1,29,1,0,0,8,19,0,0,0,25,0,65,0,1
2014-04-27,449,164,0,0,0,0,631,0,8,1,1,7,16,10,2,15,0,2,13,1,0,0,4,1,2,0,0,0,0,23,0,1,2,0,0,1,36,1,0,0,9,9,0,0,0,21,2,66,0,0
2014-04-28,597,147,1,0,3,0,815,0,11,3,0,13,24,17,1,25,0,0,5,3,0,0,16,0,5,1,1,2,0,17,1,2,4,0,1,0,54,2,1,0,2,19,1,1,0,31,1,94,0,1
2014-04-29,555,117,0,1,2,0,789,0,11,0,0,13,12,15,1,43,0,1,8,2,0,0,7,0,0,0,1,0,0,15,2,4,1,4,1,0,45,0,1,1,2,21,0,1,2,23,0,62,1,2
2014-04-30,651,166,2,0,6,1,835,0,8,1,1,16,26,17,4,21,0,0,12,0,0,2,3,0,2,0,0,0,0,21,2,0,4,27,1,0,37,0,0,1,6,23,0,0,1,45,0,109,0,3
2014-05-01,650,171,1,2,4,1,898,0,5,0,0,6,30,12,3,25,0,3,19,1,0,2,7,2,3,2,0,0,0,21,2,2,4,9,0,0,57,2,0,0,5,13,0,0,0,37,0,94,0,1
2014-05-02,698,162,0,2,4,1,935,0,10,3,0,6,33,11,4,45,0,0,8,1,0,0,9,2,3,1,0,0,1,26,4,0,5,1,0,2,58,0,2,0,14,29,0,0,0,48,0,117,0,0
2014-05-03,590,153,1,0,3,0,828,0,5,4,1,9,27,13,6,29,0,3,13,0,0,0,13,0,2,0,2,0,0,14,1,1,5,2,0,0,49,0,3,1,7,18,0,1,1,33,0,72,0,3
2014-05-04,451,139,1,0,3,0,638,0,9,0,3,6,17,8,5,18,0,0,10,0,0,0,8,0,3,0,1,0,0,20,3,2,7,0,0,1,26,0,2,0,12,13,0,0,0,33,0,58,0,1
2014-05-05,618,159,1,0,7,0,843,0,6,1,0,14,18,27,5,38,0,1,6,3,0,0,15,0,1,0,2,1,0,23,0,2,4,0,0,0,63,1,4,0,1,23,0,0,0,28,1,91,0,0
2014-05-06,565,148,1,4,5,0,792,0,4,4,2,13,16,20,4,23,0,1,7,2,0,0,6,0,2,1,0,0,0,17,2,0,6,1,0,0,32,1,1,0,3,10,0,0,1,24,0,104,0,2
2014-05-07,603,154,0,0,5,2,840,0,10,0,5,10,26,17,3,16,1,2,7,1,0,0,6,0,1,3,2,0,0,20,0,3,2,0,0,1,58,1,1,0,3,24,1,0,0,29,1,81,0,3
2014-05-08,595,131,1,0,2,0,797,0,12,2,0,6,35,15,4,17,0,0,8,1,0,0,5,1,2,1,1,0,0,18,3,5,3,14,2,0,60,0,1,0,4,17,1,0,0,30,0,92,0,0
2014-05-09,584,123,0,0,2,0,833,0,7,3,1,8,23,12,2,34,0,1,8,2,0,0,9,1,1,0,0,0,0,18,1,4,6,4,0,0,37,0,0,0,4,15,1,0,0,39,0,75,0,2
2014-05-10,549,153,1,0,1,0,764,0,7,3,2,12,18,11,1,30,1,0,3,2,0,0,11,0,1,2,0,0,0,21,5,4,4,4,0,0,52,1,0,0,13,13,0,1,0,29,0,74,1,3
2014-05-11,584,165,2,1,2,0,812,0,13,5,1,8,19,23,2,30,0,2,13,2,0,0,6,1,5,4,0,0,0,10,3,1,2,3,1,0,43,1,0,0,9,15,0,0,1,19,0,108,0,1
2014-05-12,581,150,1,0,6,0,749,0,6,1,1,18,26,14,6,60,0,0,3,2,0,0,9,1,2,2,0,0,0,23,1,0,5,0,0,0,45,0,0,0,1,25,0,0,0,34,0,89,0,2
2014-05-13,560,128,1,0,7,1,780,0,7,4,6,8,30,8,4,23,0,2,9,0,0,0,6,0,3,1,0,0,0,23,0,0,5,0,0,0,43,1,0,1,1,16,0,0,0,25,0,86,0,0
2014-05-14,636,172,1,0,2,0,842,0,10,2,0,3,20,12,4,35,0,6,6,0,0,1,14,0,1,0,2,0,0,23,2,3,5,1,2,0,45,0,0,0,4,23,1,0,0,49,3,106,0,3
2014-05-15,659,176,0,0,2,1,871,0,9,0,3,10,20,9,2,57,1,2,13,3,1,0,10,1,1,0,2,0,0,22,6,2,3,12,1,0,54,1,1,0,3,28,2,1,0,40,0,101,0,0
2014-05-16,700,159,1,0,2,0,981,0,11,7,1,11,31,7,0,22,0,3,15,2,0,0,9,0,5,0,0,0,0,20,1,5,1,17,1,0,59,2,1,1,6,21,0,0,0,36,0,100,0,1
2014-05-17,618,142,0,1,2,0,829,0,12,3,1,9,26,20,5,25,0,1,14,1,0,0,12,0,1,2,1,1,0,24,3,3,3,7,0,0,55,1,2,1,12,26,0,0,0,23,0,100,0,3
2014-05-18,507,143,0,1,1,1,689,0,3,3,3,15,25,11,1,16,0,1,9,0,0,1,5,0,1,0,1,0,0,25,0,1,3,0,1,0,42,0,2,0,13,14,1,0,0,22,0,87,0,0
2014-05-19,572,151,3,1,2,0,790,0,10,2,2,10,22,16,2,29,0,2,11,1,0,0,13,0,4,2,2,0,0,20,1,2,5,0,0,0,42,2,2,0,7,18,0,2,0,26,3,84,0,1
2014-05-20,649,178,0,0,6,0,924,0,10,1,0,15,21,18,1,8,0,1,4,2,0,0,6,1,5,1,3,0,0,29,1,1,5,0,0,0,56,0,1,0,4,14,0,0,0,31,0,102,0,0
2014-05-21,575,117,3,0,6,0,787,0,8,5,0,4,28,19,2,10,0,6,4,2,0,0,6,2,0,0,1,1,0,26,1,1,4,0,0,0,46,0,2,0,0,22,0,0,0,40,0,83,2,3
2014-05-22,593,127,1,0,3,0,832,0,12,1,0,8,26,16,5,25,0,0,10,1,0,0,4,4,2,0,0,0,0,16,0,1,2,8,0,0,48,2,1,0,3,26,1,0,0,30,0,77,0,1
2014-05-23,660,184,1,1,4,0,862,0,13,1,1,23,27,17,3,36,1,4,13,6,0,0,11,0,1,0,0,0,0,22,4,1,5,9,0,0,50,1,0,0,8,13,1,0,0,39,1,99,0,1
2014-05-24,486,148,1,0,1,0,677,0,5,2,1,14,23,14,2,22,0,1,12,4,0,0,5,0,3,1,0,0,0,8,2,1,4,4,0,0,32,1,1,0,12,12,0,0,0,17,1,67,0,0
2014-05-25,472,147,1,0,1,0,682,0,7,2,0,11,16,7,2,24,0,0,8,0,0,1,5,0,3,0,1,0,0,16,0,0,2,1,0,0,22,0,1,0,10,13,0,0,0,26,0,82,0,1
2014-05-26,433,130,1,0,1,1,632,0,8,4,0,8,15,11,0,22,0,2,16,3,0,0,10,0,1,0,0,0,0,9,2,3,5,0,1,0,23,1,3,0,10,7,0,0,0,14,0,49,0,2
2014-05-27,645,162,1,0,3,0,915,0,3,1,0,9,33,13,0,26,0,1,2,3,0,0,10,0,1,0,0,0,0,35,3,3,2,1,0,0,58,0,0,1,3,20,0,1,1,24,1,90,0,2
2014-05-28,538,82,0,0,8,0,750,0,3,1,2,9,18,23,2,20,0,2,5,0,0,0,11,1,3,0,0,0,0,18,2,2,2,0,0,0,35,1,1,1,4,18,0,1,0,24,0,71,0,2
2014-05-29,662,185,0,1,5,0,915,0,6,3,0,11,26,18,3,31,0,1,11,1,0,1,11,0,3,0,1,0,0,18,1,3,10,0,0,0,48,0,2,0,5,26,1,0,0,38,0,81,0,1
2014-05-30,650,164,0,0,3,0,902,0,3,0,2,11,23,20,3,31,1,1,7,5,0,0,19,0,1,0,1,0,0,20,5,4,9,0,0,1,40,0,0,0,2,21,0,0,0,28,0,113,0,3
2014-05-31,587,153,1,1,4,0,798,0,11,3,1,17,25,13,1,22,0,1,14,2,0,0,8,3,2,1,2,0,0,21,1,2,4,1,0,0,29,0,1,0,8,17,3,0,0,36,0,89,0,1
2014-06-01,603,187,0,1,2,1,847,0,11,3,3,12,17,5,2,23,0,1,11,1,0,0,13,0,2,1,0,0,0,21,3,3,4,0,0,0,53,0,3,0,6,15,0,0,0,26,0,103,0,1
2014-06-02,643,164,3,0,4,0,891,0,10,1,3,12,24,11,3,32,0,4,13,2,0,0,13,0,0,1,2,0,0,22,3,4,7,1,2,0,51,1,0,0,2,17,0,0,0,35,0,77,0,4
2014-06-03,663,131,0,1,3,1,959,0,4,3,4,13,22,11,3,33,0,3,11,1,0,0,11,0,0,2,1,0,0,23,2,3,3,2,0,0,44,0,0,0,2,20,0,0,0,26,0,102,0,3
2014-06-04,582,136,1,0,6,1,833,0,7,2,1,7,34,11,2,26,0,0,5,0,0,0,7,0,0,0,2,0,0,20,0,1,7,0,1,0,35,0,1,1,4,19,0,0,0,28,0,81,0,2
2014-06-05,569,132,2,0,6,0,798,0,9,1,4,11,20,16,1,16,0,3,8,3,0,0,5,0,3,2,0,0,0,12,1,2,4,10,0,0,30,2,3,0,4,15,1,0,0,36,0,80,0,0
2014-06-06,743,196,1,0,5,1,1056,0,8,2,2,10,20,12,3,14,0,3,13,1,0,0,18,1,5,3,1,0,0,30,5,3,3,0,0,0,66,1,0,0,3,23,1,0,1,32,2,120,0,0
2014-06-07,622,192,1,0,1,0,900,0,11,1,1,12,22,14,4,18,0,0,9,2,1,0,10,0,4,2,1,0,0,14,3,2,9,0,0,1,40,1,0,0,9,22,3,0,0,35,0,83,0,2
2014-06-08,515,204,0,0,3,1,728,0,14,2,2,11,13,17,4,20,0,0,14,5,0,0,6,0,3,2,0,0,0,16,2,1,5,0,0,0,33,0,0,0,7,13,0,0,1,35,0,71,0,0
2014-06-09,528,140,1,0,8,1,700,0,9,0,0,4,13,17,4,20,0,2,7,0,0,2,9,0,0,0,1,0,0,13,2,3,1,13,0,1,41,1,1,1,5,21,1,1,1,28,0,96,0,0
2014-06-10,569,123,2,0,5,1,811,0,6,0,0,14,19,10,1,30,1,1,6,4,0,0,6,2,1,2,1,1,1,18,4,0,4,2,0,0,34,0,2,0,2,24,0,0,0,29,0,88,0,0
2014-06-11,576,142,0,0,4,0,776,0,7,0,3,20,23,11,2,42,0,1,14,0,0,0,18,0,2,0,1,0,0,18,2,1,7,1,0,0,52,0,0,0,1,12,0,0,0,30,0,87,0,1
2014-06-12,561,158,0,0,5,1,792,0,3,1,2,12,18,12,10,42,0,3,5,2,0,0,6,0,1,0,0,0,0,15,3,2,4,3,0,0,41,0,0,0,5,15,0,0,0,26,0,78,0,1
2014-06-13,707,189,3,0,5,2,934,0,6,3,2,15,21,20,0,48,0,0,5,4,0,0,16,1,3,0,4,0,0,26,2,2,2,19,0,0,56,0,0,1,9,25,1,0,1,44,0,102,0,0
2014-06-14,611,134,0,0,6,0,889,0,3,2,1,10,21,6,1,26,0,2,10,2,0,1,4,0,1,1,0,0,0,18,0,0,3,0,1,1,32,0,1,1,5,13,4,0,1,26,0,99,0,2
2014-06-15,475,178,1,0,0,0,656,0,7,6,1,10,13,10,3,20,0,5,11,4,0,0,8,0,3,1,2,0,0,16,1,0,1,0,1,2,47,0,0,0,7,15,1,0,2,24,0,69,0,0
2014-06-16,622,179,0,0,3,2,833,0,4,0,6,9,26,14,2,34,0,1,7,2,0,0,17,0,1,2,0,0,0,24,4,2,1,0,0,0,48,1,2,0,4,22,0,0,1,41,1,107,0,0
2014-06-17,666,190,0,0,6,1,946,0,6,6,0,15,23,12,1,26,0,2,7,2,0,1,17,0,1,2,0,0,0,22,0,0,3,0,0,1,48,1,2,1,5,19,0,0,0,32,0,104,0,1
2014-06-18,663,150,0,1,7,0,909,0,8,2,3,8,22,15,5,42,0,0,10,3,0,0,10,2,2,1,1,0,0,24,1,2,5,0,0,0,44,0,2,0,12,18,0,3,0,20,0,107,0,3
2014-06-19,674,164,0,1,6,0,926,0,7,5,2,11,30,17,7,47,0,2,10,2,0,0,3,1,3,0,1,0,0,23,3,0,6,3,1,0,60,2,3,0,11,34,0,0,0,24,0,80,0,0
2014-06-20,765,211,2,1,4,0,1044,0,8,4,2,20,43,9,5,39,0,0,10,5,0,0,12,0,6,5,0,0,0,29,2,2,8,1,2,0,62,1,3,0,13,21,0,0,0,47,2,90,1,2
2014-06-21,557,174,1,0,6,0,783,0,4,3,3,10,24,13,5,29,0,0,10,4,0,0,8,0,3,1,0,0,0,10,5,3,3,0,0,0,39,2,1,0,7,18,1,0,2,29,0,87,0,0
2014-06-22,477,144,0,1,1,0,688,0,13,1,2,11,15,21,0,20,0,0,9,2,0,0,7,0,5,0,0,1,0,20,1,1,1,0,0,0,35,0,2,1,4,22,1,0,0,18,0,66,0,1
2014-06-23,643,156,0,0,8,0,831,0,7,1,1,14,28,20,3,41,0,3,7,5,0,0,8,0,2,2,1,0,0,20,8,0,5,0,0,0,49,0,1,0,10,14,0,0,0,35,0,110,0,3
2014-06-24,632,150,0,1,6,0,878,0,14,3,7,9,13,18,3,36,0,4,11,0,0,0,11,0,2,1,0,0,0,25,3,0,7,0,0,0,53,1,2,0,2,18,0,0,0,32,0,86,0,0
2014-06-25,645,175,2,0,5,1,886,0,6,1,1,18,23,22,2,26,0,0,5,2,0,0,12,0,3,0,1,0,0,18,1,2,5,1,0,0,50,0,0,0,1,31,2,0,0,33,0,89,0,0
2014-06-26,670,195,0,0,4,0,953,0,6,5,2,8,19,10,3,31,0,0,8,1,0,0,7,0,3,1,0,0,0,24,0,3,4,2,0,0,54,0,2,0,8,23,1,0,0,31,0,100,0,2
2014-06-27,660,158,0,0,5,0,930,0,12,0,2,15,18,19,1,26,1,5,14,3,0,0,11,4,3,2,0,0,0,28,1,1,4,0,0,0,55,0,0,0,5,26,1,0,0,32,1,84,0,2
